Key,Updated,Created,Name,Arbeitsplatz,Kassentyp,NL Number,Betriebsstelle,Hostname,IP-Adresse,Modell,Seriennummer,Betriebssystem,Prozessor,Installationsdatum,Lifecycle Status,1st-Level-Service-Unit,2nd-Level-Service-Unit,External-Service-Provider,Kommentar,SCO/Bargeldabwicklung
CIOS-235379,29/Jun/23 10:26 AM,20/Jun/23 5:24 PM,PC - Kasse 44 - DE0596CPOS20044,Kasse 44,SB-Kasse,596,Hauptkassenzone,DE0596CPOS20044,10.250.18.144,HP RP9,SN - PC - Kasse 44 - DE0596CPOS20044,Windows 10 Pro,,,,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-235380,04/Apr/24 7:02 AM,20/Jun/23 5:24 PM,PC - Kasse 44 - DE0597CPOS20044,Kasse 44,SB-Kasse,597,Hauptkassenzone,DE0597CPOS20044,10.250.22.144,HP EOP,8CN3410DMK,Windows 10 Pro,,15.11.2023,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-235381,05/Feb/24 9:56 AM,20/Jun/23 5:24 PM,PC - Kasse 44 - DE0598CPOS20044,Kasse 44,SB-Kasse,598,Hauptkassenzone,DE0598CPOS20044,10.250.19.144,HP EOP,8N3500337,Windows 10,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz,30.01.2024,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,Ja
CIOS-235382,08/Dec/23 7:48 AM,20/Jun/23 5:24 PM,PC - Kasse 44 - DE0599CPOS20044,Kasse 44,SB-Kasse,599,Hauptkassenzone,DE0599CPOS20044,10.250.6.144,HP RP9,SN - PC - Kasse 44 - DE0599CPOS20044,Windows 10 Pro,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,Ja
CIOS-235383,29/Jun/23 10:26 AM,20/Jun/23 5:24 PM,PC - Kasse 44 - DE0601CPOS20044,Kasse 44,SB-Kasse,601,Hauptkassenzone,DE0601CPOS20044,10.250.31.144,HP RP7,SN - PC - Kasse 44 - DE0601CPOS20044,Windows 10 Pro,,,,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-235384,08/Jan/24 1:53 PM,20/Jun/23 5:24 PM,PC - Kasse 44 - DE0602CPOS20044,Kasse 44,SB-Kasse,602,Hauptkassenzone,DE0602CPOS20044,10.250.41.144,HP RP9,SN - PC - Kasse 44 - DE0602CPOS20044,Windows 10 Pro,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz,08.01.2024,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,Ja
CIOS-235385,08/Dec/23 12:16 PM,20/Jun/23 5:24 PM,PC - Kasse 44 - DE0603CPOS20044,Kasse 44,SB-Kasse,603,Hauptkassenzone,DE0603CPOS20044,10.250.39.144,HP EOP,8CN3410DWV,Windows 10 Pro,,28.11.2023,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,Ja
CIOS-235386,13/Nov/23 1:47 PM,20/Jun/23 5:24 PM,PC - Kasse 44 - DE0604CPOS20044,Kasse 44,SB-Kasse,604,Hauptkassenzone,DE0604CPOS20044,10.250.33.144,HP EOP,SN - PC - Kasse 44 - DE0604CPOS20044,Windows 10 Pro,,13.11.2023,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,Ja
CIOS-235388,09/Feb/24 3:19 PM,20/Jun/23 5:24 PM,PC - Kasse 44 - DE0605CPOS20044,Kasse 44,SB-Kasse,Pool Kassenhardware,Hauptkassenzone,DE0605CPOS20044,10.250.45.144,HP EOP,8CN3410DDF,Windows 10 Pro,,21.11.2023,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-246299,09/Feb/24 3:20 PM,09/Feb/24 3:19 PM,PC - Kasse 44 - DE0605CPOS20044,Kasse 44,SB-Kasse,605,Hauptkassenzone,DE0605CPOS20044,10.250.45.144,HP EOP,8CN35002QM,Windows 10 Pro,,21.11.2023,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-235387,10/Nov/23 9:01 AM,20/Jun/23 5:24 PM,PC - Kasse 44 - DE0606CPOS20044,Kasse 44,SB-Kasse,606,Hauptkassenzone,DE0606CPOS20044,10.250.49.144,HP EOP,8CN33603W9,Windows 10 Pro,,09.11.2023,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,Ja
CIOS-235389,14/Nov/23 9:25 AM,20/Jun/23 5:24 PM,PC - Kasse 44 - DE0607CPOS20044,Kasse 44,SB-Kasse,607,Hauptkassenzone,DE0607CPOS20044,10.250.46.144,HP EOP,8CN3380752,Windows 10 Pro,,09.11.2023,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,Ja
CIOS-235390,21/Dec/23 8:33 AM,20/Jun/23 5:24 PM,PC - Kasse 44 - DE0608CPOS20044,Kasse 44,SB-Kasse,608,Hauptkassenzone,DE0608CPOS20044,10.250.42.144,HP EOP,8CN3360G7T,Windows 10 Pro,,18.10.2023,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,Ja
CIOS-235391,12/Oct/23 12:58 PM,20/Jun/23 5:24 PM,PC - Kasse 44 - DE0609CPOS20044,Kasse 44,SB-Kasse,609,Hauptkassenzone,DE0609CPOS20044,10.250.34.144,HP EOP,SN - PC - Kasse 44 - DE0609CPOS20044,Windows 10 Pro,,12.10.2023,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,Ja
CIOS-235392,14/Nov/23 1:46 PM,20/Jun/23 5:24 PM,PC - Kasse 44 - DE0613CPOS20044,Kasse 44,SB-Kasse,613,Hauptkassenzone,DE0613CPOS20044,10.250.57.144,HP EOP,8CN3360G9V,Windows 10 Pro,,09.10.2023,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,Nein
CIOS-235393,29/Jun/23 10:26 AM,20/Jun/23 5:24 PM,PC - Kasse 44 - DE0614CPOS20044,Kasse 44,SB-Kasse,614,Hauptkassenzone,DE0614CPOS20044,10.250.53.144,HP RP9,SN - PC - Kasse 44 - DE0614CPOS20044,Windows 10 Pro,,,,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-235394,09/Feb/24 3:03 PM,20/Jun/23 5:24 PM,PC - Kasse 44 - DE0615CPOS20044,Kasse 44,SB-Kasse,615,Hauptkassenzone,DE0615CPOS20044,10.250.50.144,HP EOP,8CN34609Y4,Windows 10 Pro,,05.02.2024,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-235395,04/Jan/24 3:43 PM,20/Jun/23 5:24 PM,PC - Kasse 44 - DE0616CPOS20044,Kasse 44,SB-Kasse,616,Hauptkassenzone,DE0616CPOS20044,10.250.75.144,HP RP9,SN - PC - Kasse 44 - DE0616CPOS20044,Windows 10 Pro,Intel(R) Pentium(R) Dual  CPU  E2160  @ 1.80GHz,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,Ja
CIOS-235396,08/Dec/23 8:02 AM,20/Jun/23 5:24 PM,PC - Kasse 44 - DE0617CPOS20044,Kasse 44,SB-Kasse,617,Hauptkassenzone,DE0617CPOS20044,10.250.66.144,HP EOP,8CN3460J34,Windows 10,,06.12.2023,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,Ja
CIOS-235397,03/Nov/23 3:27 PM,20/Jun/23 5:24 PM,PC - Kasse 44 - DE0618CPOS20044,Kasse 44,SB-Kasse,618,Hauptkassenzone,DE0618CPOS20044,10.250.55.144,HP RP9,SN - PC - Kasse 44 - DE0618CPOS20044,Windows 10 Pro,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-235398,29/Jan/24 10:30 AM,20/Jun/23 5:24 PM,PC - Kasse 44 - DE0619CPOS20044,Kasse 44,SB-Kasse,619,Hauptkassenzone,DE0619CPOS20044,10.250.62.144,HP RP9,SN - PC - Kasse 44 - DE0619CPOS20044,Windows 10 Pro,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,Ja
CIOS-235399,08/Dec/23 1:46 PM,20/Jun/23 5:24 PM,PC - Kasse 44 - DE0620CPOS20044,Kasse 44,SB-Kasse,620,Hauptkassenzone,DE0620CPOS20044,10.250.54.144,HP EOP,8CN3410DKZ,Windows 10 Pro,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz,30.11.2023,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,Ja
CIOS-235400,25/Jan/24 12:43 PM,20/Jun/23 5:24 PM,PC - Kasse 44 - DE0621CPOS20044,Kasse 44,SB-Kasse,621,Hauptkassenzone,DE0621CPOS20044,10.250.63.144,HP EOP,8CN34609YP,Windows 10 Pro,,25.01.2024,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,Ja
CIOS-235401,24/Jan/24 7:01 AM,20/Jun/23 5:24 PM,PC - Kasse 44 - DE0622CPOS20044,Kasse 44,SB-Kasse,622,Hauptkassenzone,DE0622CPOS20044,10.250.59.144,HP EOP,SN - PC - Kasse 44 - DE0622CPOS20044,Windows 10 Pro,,23.01.2024,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,Ja
CIOS-235402,21/Nov/23 12:13 PM,20/Jun/23 5:24 PM,PC - Kasse 44 - DE0623CPOS20044,Kasse 44,SB-Kasse,623,Hauptkassenzone,DE0623CPOS20044,10.250.67.144,HP EOP,SN - PC - Kasse 44 - DE0623CPOS20044,Windows 10 Pro,,20.11.2023,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-242296,14/Nov/23 1:33 PM,20/Sep/23 7:01 AM,PC - Kasse 44 - DE0625CPOS20044,Kasse 44,SB-Kasse,625,Hauptkassenzone,DE0625CPOS20044,10.250.65.144,HP EOP,8CN3140KX3,Windows 10 Pro,Intel(R) Celeron(R) CPU 2.00GHz,19.09.2023,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,Nein
CIOS-235403,29/Jan/24 2:29 PM,20/Jun/23 5:24 PM,PC - Kasse 44 - DE0626CPOS20044,Kasse 44,SB-Kasse,626,Hauptkassenzone,DE0626CPOS20044,10.250.69.144,HP EOP,8CN3410DSQ,Windows 10 Pro,,13.12.2023,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,Ja
CIOS-235404,29/Nov/23 3:25 PM,20/Jun/23 5:24 PM,PC - Kasse 44 - DE0628CPOS20044,Kasse 44,SB-Kasse,628,Hauptkassenzone,DE0628CPOS20044,10.250.78.144,HP RP9,SN - PC - Kasse 44 - DE0628CPOS20044,Windows 10,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-235405,08/Dec/23 9:44 AM,20/Jun/23 5:24 PM,PC - Kasse 44 - DE0629CPOS20044,Kasse 44,SB-Kasse,629,Hauptkassenzone,DE0629CPOS20044,10.250.71.144,HP RP9,SN - PC - Kasse 44 - DE0629CPOS20044,Windows 10 Pro,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,Ja
CIOS-235406,10/Nov/23 10:08 AM,20/Jun/23 5:24 PM,PC - Kasse 44 - DE0632CPOS20044,Kasse 44,SB-Kasse,632,Hauptkassenzone,DE0632CPOS20044,10.250.74.144,HP EOP,8CN3360GL2,Windows 10 Pro,,23.10.2023,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,Ja
CIOS-235407,08/Dec/23 12:47 PM,20/Jun/23 5:24 PM,PC - Kasse 44 - DE0633CPOS20044,Kasse 44,SB-Kasse,633,Hauptkassenzone,DE0633CPOS20044,10.250.79.144,HP RP9,SN - PC - Kasse 44 - DE0633CPOS20044,Windows 10 Pro,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,Ja
CIOS-235408,21/Dec/23 8:05 AM,20/Jun/23 5:24 PM,PC - Kasse 44 - DE0634CPOS20044,Kasse 44,SB-Kasse,634,Hauptkassenzone,DE0634CPOS20044,10.250.81.144,HP RP9,SN - PC - Kasse 44 - DE0634CPOS20044,Windows 10 Pro,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,Ja
CIOS-235410,29/Jun/23 10:26 AM,20/Jun/23 5:24 PM,PC - Kasse 44 - DE0635CPOS20044,Kasse 44,SB-Kasse,635,Hauptkassenzone,DE0635CPOS20044,10.250.94.144,HP RP9,SN - PC - Kasse 44 - DE0635CPOS20044,Windows 10 Pro,,,,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-235409,29/Jun/23 10:26 AM,20/Jun/23 5:24 PM,PC - Kasse 44 - DE0636CPOS20044,Kasse 44,SB-Kasse,636,Hauptkassenzone,DE0636CPOS20044,10.250.86.144,HP RP9,SN - PC - Kasse 44 - DE0636CPOS20044,Windows 10 Pro,,,,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-235411,03/Nov/23 2:15 PM,20/Jun/23 5:24 PM,PC - Kasse 44 - DE0637CPOS20044,Kasse 44,SB-Kasse,637,Hauptkassenzone,DE0637CPOS20044,10.250.89.144,HP RP9,SN - PC - Kasse 44 - DE0637CPOS20044,Windows 10 Pro,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-235412,03/Nov/23 2:34 PM,20/Jun/23 5:24 PM,PC - Kasse 44 - DE0638CPOS20044,Kasse 44,SB-Kasse,638,Hauptkassenzone,DE0638CPOS20044,10.250.87.144,HP RP9,SN - PC - Kasse 44 - DE0638CPOS20044,Windows 10 Pro,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-235413,06/Dec/23 8:17 AM,20/Jun/23 5:24 PM,PC - Kasse 44 - DE0639CPOS20044,Kasse 44,SB-Kasse,639,Hauptkassenzone,DE0639CPOS20044,10.250.85.144,HP RP9,SN - PC - Kasse 44 - DE0639CPOS20044,Windows 10 Pro,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-235414,03/Nov/23 3:49 PM,20/Jun/23 5:24 PM,PC - Kasse 44 - DE0643CPOS20044,Kasse 44,SB-Kasse,643,Hauptkassenzone,DE0643CPOS20044,10.250.97.144,HP RP9,SN - PC - Kasse 44 - DE0643CPOS20044,Windows 10 Pro,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-235415,29/Jun/23 10:26 AM,20/Jun/23 5:24 PM,PC - Kasse 44 - DE0645CPOS20044,Kasse 44,SB-Kasse,645,Hauptkassenzone,DE0645CPOS20044,10.253.45.144,HP RP9,SN - PC - Kasse 44 - DE0645CPOS20044,Windows 10,,,,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-235416,21/Dec/23 8:21 AM,20/Jun/23 5:24 PM,PC - Kasse 44 - DE0646CPOS20044,Kasse 44,SB-Kasse,646,Hauptkassenzone,DE0646CPOS20044,10.250.91.144,HP EOP,8CN34609SF,Windows 10 Pro,,18.12.2023,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,Ja
CIOS-235417,14/Nov/23 8:15 AM,20/Jun/23 5:24 PM,PC - Kasse 44 - DE0647CPOS20044,Kasse 44,SB-Kasse,647,Hauptkassenzone,DE0647CPOS20044,10.250.93.144,HP RP9,SN - PC - Kasse 44 - DE0647CPOS20044,Windows 10 Pro,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-235418,12/Feb/24 12:34 PM,20/Jun/23 5:24 PM,PC - Kasse 44 - DE0649CPOS20044,Kasse 44,SB-Kasse,649,Hauptkassenzone,DE0649CPOS20044,10.250.98.144,HP RP9,SN - PC - Kasse 44 - DE0649CPOS20044,Windows 10 Pro,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,Ja
CIOS-235419,22/Apr/24 11:32 AM,20/Jun/23 5:24 PM,PC - Kasse 44 - DE0650CPOS20044,Kasse 44,SB-Kasse,650,Hauptkassenzone,DE0650CPOS20044,10.253.124.144,HP RP9,SN - PC - Kasse 44 - DE0650CPOS20044,Windows 10 Pro,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,Ja
CIOS-235420,03/Nov/23 2:26 PM,20/Jun/23 5:24 PM,PC - Kasse 44 - DE0652CPOS20044,Kasse 44,SB-Kasse,652,Hauptkassenzone,DE0652CPOS20044,10.250.99.144,HP RP9,SN - PC - Kasse 44 - DE0652CPOS20044,Windows 10 Pro,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-235421,27/Nov/23 8:01 AM,20/Jun/23 5:24 PM,PC - Kasse 44 - DE0654CPOS20044,Kasse 44,SB-Kasse,654,Hauptkassenzone,DE0654CPOS20044,10.250.111.144,HP EOP,8CN3410F5F,Windows 10 Pro,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz,23.11.2023,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,Ja
CIOS-235422,29/Jun/23 10:26 AM,20/Jun/23 5:24 PM,PC - Kasse 44 - DE0655CPOS20044,Kasse 44,SB-Kasse,655,Hauptkassenzone,DE0655CPOS20044,10.250.103.144,HP RP9,SN - PC - Kasse 44 - DE0655CPOS20044,Windows 10,,,,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-235423,13/Feb/24 7:53 AM,20/Jun/23 5:24 PM,PC - Kasse 44 - DE0656CPOS20044,Kasse 44,SB-Kasse,656,Hauptkassenzone,DE0656CPOS20044,10.250.102.144,HP RP9,SN - PC - Kasse 44 - DE0656CPOS20044,Windows 10 Pro,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,Ja
CIOS-235424,29/Jun/23 10:26 AM,20/Jun/23 5:24 PM,PC - Kasse 44 - DE0658CPOS20044,Kasse 44,SB-Kasse,658,Hauptkassenzone,DE0658CPOS20044,10.250.105.144,HP RP9,SN - PC - Kasse 44 - DE0658CPOS20044,Windows 10 Pro,,,,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-235425,29/Jun/23 10:26 AM,20/Jun/23 5:24 PM,PC - Kasse 44 - DE0659CPOS20044,Kasse 44,SB-Kasse,659,Hauptkassenzone,DE0659CPOS20044,10.250.107.144,HP RP9,SN - PC - Kasse 44 - DE0659CPOS20044,Windows 10 Pro,,,,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-235426,29/Jun/23 10:26 AM,20/Jun/23 5:24 PM,PC - Kasse 44 - DE0661CPOS20044,Kasse 44,SB-Kasse,661,Hauptkassenzone,DE0661CPOS20044,10.250.106.144,HP RP9,SN - PC - Kasse 44 - DE0661CPOS20044,Windows 10 Pro,,,,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-235427,29/Jun/23 10:26 AM,20/Jun/23 5:24 PM,PC - Kasse 44 - DE0663CPOS20044,Kasse 44,SB-Kasse,663,Hauptkassenzone,DE0663CPOS20044,10.250.114.144,HP RP9,SN - PC - Kasse 44 - DE0663CPOS20044,Windows 10 Pro,,,,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-235428,20/Feb/24 3:06 PM,20/Jun/23 5:24 PM,PC - Kasse 44 - DE0665CPOS20044,Kasse 44,SB-Kasse,665,Hauptkassenzone,DE0665CPOS20044,10.250.117.144,HP RP9,SN - PC - Kasse 44 - DE0665CPOS20044,Windows 10 Pro,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-235429,21/Feb/24 1:48 PM,20/Jun/23 5:24 PM,PC - Kasse 44 - DE0667CPOS20044,Kasse 44,SB-Kasse,667,Hauptkassenzone,DE0667CPOS20044,10.250.119.144,HP RP9,SN - PC - Kasse 44 - DE0667CPOS20044,Windows 10 Pro,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-235430,05/Feb/24 11:09 AM,20/Jun/23 5:24 PM,PC - Kasse 44 - DE0668CPOS20044,Kasse 44,SB-Kasse,668,Hauptkassenzone,DE0668CPOS20044,10.250.121.144,HP EOP,8CN350034R,Windows 10 Pro,,17.01.2024,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,Ja
CIOS-235431,12/Jan/24 12:57 PM,20/Jun/23 5:24 PM,PC - Kasse 44 - DE0669CPOS20044,Kasse 44,SB-Kasse,669,Hauptkassenzone,DE0669CPOS20044,10.250.122.144,HP EOP,SN - PC - Kasse 44 - DE0669CPOS20044,Windows 10 Pro,,10.01.2024,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,Ja
CIOS-235432,12/Jan/24 12:30 PM,20/Jun/23 5:24 PM,PC - Kasse 44 - DE0814CPOS20044,Kasse 44,SB-Kasse,814,Hauptkassenzone,DE0814CPOS20044,10.250.48.144,HP EOP,SN - PC - Kasse 44 - DE0814CPOS20044,Windows 10 Pro,,10.01.2024,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,Ja
CIOS-235434,02/Feb/24 12:21 PM,20/Jun/23 5:24 PM,PC - Kasse 44 - DE0840CPOS20044,Kasse 44,SB-Kasse,840,Hauptkassenzone,DE0840CPOS20044,10.250.36.144,HP RP9,SN - PC - Kasse 44 - DE0840CPOS20044,Windows 10 Pro,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-235433,29/Jun/23 10:26 AM,20/Jun/23 5:24 PM,PC - Kasse 44 - DE0851CPOS20044,Kasse 44,SB-Kasse,851,Hauptkassenzone,DE0851CPOS20044,10.250.123.144,HP RP9,SN - PC - Kasse 44 - DE0851CPOS20044,Windows 10 Pro,,,,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-235435,20/Feb/24 2:48 PM,20/Jun/23 5:24 PM,PC - Kasse 44 - DE0852CPOS20044,Kasse 44,SB-Kasse,852,Hauptkassenzone,DE0852CPOS20044,10.250.125.144,HP EOP,8CN3460B01,Windows 10 Pro,,20.02.2024,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,Ja
CIOS-235436,24/Jan/24 8:26 AM,20/Jun/23 5:24 PM,PC - Kasse 44 - DE0853CPOS20044,Kasse 44,SB-Kasse,853,Hauptkassenzone,DE0853CPOS20044,10.250.126.144,HP EOP,SN - PC - Kasse 44 - DE0853CPOS20044,Windows 10 Pro,,22.01.2024,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,Ja
CIOS-235437,05/Feb/24 8:31 AM,20/Jun/23 5:24 PM,PC - Kasse 44 - DE0856CPOS20044,Kasse 44,SB-Kasse,856,Hauptkassenzone,DE0856CPOS20044,10.250.130.144,HP EOP,8CN34609ZT,Windows 10 Pro,,16.01.2024,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,Ja
CIOS-235438,10/Nov/23 10:11 AM,20/Jun/23 5:24 PM,PC - Kasse 44 - DE0859CPOS20044,Kasse 44,SB-Kasse,859,Hauptkassenzone,DE0859CPOS20044,10.250.134.144,HP RP9,SN - PC - Kasse 44 - DE0859CPOS20044,Windows 10 Pro,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,Ja
CIOS-235439,05/Feb/24 8:20 AM,20/Jun/23 5:24 PM,PC - Kasse 44 - DE0865CPOS20044,Kasse 44,SB-Kasse,865,Hauptkassenzone,DE0865CPOS20044,10.250.141.144,HP RP9,SN - PC - Kasse 44 - DE0865CPOS20044,Windows 10 Pro,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,Ja
CIOS-235440,08/Jan/24 1:57 PM,20/Jun/23 5:24 PM,PC - Kasse 44 - DE0868CPOS20044,Kasse 44,SB-Kasse,868,Hauptkassenzone,DE0868CPOS20044,10.250.147.144,HP EOP,8CN3410DQY,Windows 10 Pro,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz,30.11.2023,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,Ja
CIOS-235441,16/Jan/24 3:44 PM,20/Jun/23 5:24 PM,PC - Kasse 44 - DE0870CPOS20044,Kasse 44,SB-Kasse,870,Hauptkassenzone,DE0870CPOS20044,10.250.146.144,HP EOP,8CN35002MV,Windows 10 Pro,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz,16.01.2024,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-235442,27/Feb/24 2:27 PM,20/Jun/23 5:24 PM,PC - Kasse 44 - DE0871CPOS20044,Kasse 44,SB-Kasse,871,Hauptkassenzone,DE0871CPOS20044,10.250.149.144,HP EOP,8CN350032Y,Windows 10 Pro,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz,27.02.2024,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-235443,21/Feb/24 1:33 PM,20/Jun/23 5:24 PM,PC - Kasse 44 - DE0872CPOS20044,Kasse 44,SB-Kasse,872,Hauptkassenzone,DE0872CPOS20044,10.250.155.144,HP EOP,8CN35002YD,Windows 10 Pro,,20.02.2024,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,Ja
CIOS-235444,29/Jun/23 10:26 AM,20/Jun/23 5:24 PM,PC - Kasse 44 - DE0874CPOS20044,Kasse 44,SB-Kasse,874,Hauptkassenzone,DE0874CPOS20044,10.253.174.144,HP RP9,SN - PC - Kasse 44 - DE0874CPOS20044,Windows 10 Pro,,,,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-235445,12/Apr/24 1:32 PM,20/Jun/23 5:24 PM,PC - Kasse 44 - DE0875CPOS20044,Kasse 44,SB-Kasse,875,Hauptkassenzone,DE0875CPOS20044,10.253.75.144,HP RP9,SN - PC - Kasse 44 - DE0875CPOS20044,Windows 10,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-235446,29/Jun/23 10:26 AM,20/Jun/23 5:24 PM,PC - Kasse 44 - DE0877CPOS20044,Kasse 44,SB-Kasse,877,Hauptkassenzone,DE0877CPOS20044,10.253.87.144,HP RP9,SN - PC - Kasse 44 - DE0877CPOS20044,Windows 10 Pro,,,,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-246420,13/Mar/24 4:00 PM,04/Mar/24 12:36 PM,PC - Kasse 44 - DE0878CPOS20044,Kasse 44,SB-Kasse,878,Hauptkassenzone,DE0878CPOS200044,10.253.78.144,HP EOP,8CN35002J4,Windows 10 Pro,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz,04.03.2024,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,Ja
CIOS-235447,29/Jun/23 10:26 AM,20/Jun/23 5:24 PM,PC - Kasse 44 - DE0879CPOS20044,Kasse 44,SB-Kasse,879,Hauptkassenzone,DE0879CPOS20044,10.253.79.144,HP RP9,SN - PC - Kasse 44 - DE0879CPOS20044,Windows 10,,,,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-235448,29/Jun/23 10:26 AM,20/Jun/23 5:24 PM,PC - Kasse 44 - DE0890CPOS20044,Kasse 44,SB-Kasse,890,Hauptkassenzone,DE0890CPOS20044,10.250.162.144,HP RP9,SN - PC - Kasse 44 - DE0890CPOS20044,Windows 10 Pro,,,,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-235449,29/Jun/23 10:26 AM,20/Jun/23 5:24 PM,PC - Kasse 44 - DE0891CPOS20044,Kasse 44,SB-Kasse,891,Hauptkassenzone,DE0891CPOS20044,10.250.166.144,HP RP9,SN - PC - Kasse 44 - DE0891CPOS20044,Windows 10 Pro,,,,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
